# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
14108at4891	Complete	ptg000015l	485739	487037	+	560.6	341	https://www.orthodb.org/v10?query=14108at4891	Farnesyl-diphosphate farnesyltransferase
14122at4891	Complete	ptg000011l	329976	331607	+	561.6	420	https://www.orthodb.org/v10?query=14122at4891	Alpha-1,3-glucosyltransferase
14133at4891	Duplicated	ptg000001l	137571	140048	-	675.5	521	https://www.orthodb.org/v10?query=14133at4891	VTC domain
14133at4891	Duplicated	ptg000003l	425792	428293	+	687.6	607	https://www.orthodb.org/v10?query=14133at4891	VTC domain
14136at4891	Complete	ptg000007l	394486	396687	-	398.2	451	https://www.orthodb.org/v10?query=14136at4891	p-loop containing nucleoside triphosphate hydrolase protein
14147at4891	Complete	ptg000016l	139882	141075	-	488.0	323	https://www.orthodb.org/v10?query=14147at4891	Mitochondrial import inner membrane translocase subunit TIM44
14212at4891	Complete	ptg000011l	580950	582059	+	578.4	312	https://www.orthodb.org/v10?query=14212at4891	Isocitrate dehydrogenase 
14235at4891	Complete	ptg000010l	115650	117203	+	321.0	306	https://www.orthodb.org/v10?query=14235at4891	Ataxin-10 domain
14247at4891	Complete	ptg000003l	468089	469735	+	516.7	313	https://www.orthodb.org/v10?query=14247at4891	Protein kinase domain
14308at4891	Complete	ptg000017l	333553	334629	-	603.7	317	https://www.orthodb.org/v10?query=14308at4891	Fructose-bisphosphate aldolase
14309at4891	Complete	ptg000008l	278077	279168	-	556.3	309	https://www.orthodb.org/v10?query=14309at4891	3-isopropylmalate dehydrogenase
14335at4891	Complete	ptg000010l	232991	234469	-	501.7	369	https://www.orthodb.org/v10?query=14335at4891	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
14345at4891	Complete	ptg000007l	6706	8289	-	382.2	362	https://www.orthodb.org/v10?query=14345at4891	endoplasmic oxidoreductin
14374at4891	Complete	ptg000008l	788546	789586	-	411.4	262	https://www.orthodb.org/v10?query=14374at4891	WD40-repeat-containing domain
14376at4891	Complete	ptg000016l	25683	26795	+	559.0	315	https://www.orthodb.org/v10?query=14376at4891	Saccharopine dehydrogenase 
14377at4891	Complete	ptg000002l	659928	661025	-	570.2	291	https://www.orthodb.org/v10?query=14377at4891	Pyruvate dehydrogenase E1 component subunit beta
14380at4891	Complete	ptg000017l	231854	232999	-	533.3	310	https://www.orthodb.org/v10?query=14380at4891	Flap endonuclease 1
14416at4891	Complete	ptg000006l	235509	237716	-	408.4	469	https://www.orthodb.org/v10?query=14416at4891	Nucleoporin NUP85
14430at4891	Complete	ptg000008l	407183	409222	-	324.1	428	https://www.orthodb.org/v10?query=14430at4891	Telomere length regulation protein, conserved domain
14486at4891	Complete	ptg000011l	744487	747069	+	996.1	623	https://www.orthodb.org/v10?query=14486at4891	Replication factor C subunit 1
14503at4891	Complete	ptg000005l	908158	909609	+	787.2	431	https://www.orthodb.org/v10?query=14503at4891	5-aminolevulinate synthase
14504at4891	Complete	ptg000008l	206446	208194	+	482.9	371	https://www.orthodb.org/v10?query=14504at4891	Carbohydrate kinase, FGGY, C-terminal
14513at4891	Complete	ptg000011l	710793	711803	-	551.3	309	https://www.orthodb.org/v10?query=14513at4891	Lipoyl synthase, mitochondrial
14521at4891	Complete	ptg000011l	679335	680528	+	681.9	348	https://www.orthodb.org/v10?query=14521at4891	Elongation factor Tu
14551at4891	Complete	ptg000002l	414539	415600	+	382.0	264	https://www.orthodb.org/v10?query=14551at4891	Replication factor C subunit 5
14552at4891	Complete	ptg000002l	680212	681351	-	466.8	310	https://www.orthodb.org/v10?query=14552at4891	Actin-related protein 2/3 complex subunit
14562at4891	Complete	ptg000005l	561208	562821	+	498.5	398	https://www.orthodb.org/v10?query=14562at4891	p-loop containing nucleoside triphosphate hydrolase protein
14574at4891	Complete	ptg000002l	148517	151591	+	429.3	545	https://www.orthodb.org/v10?query=14574at4891	AP-2 complex subunit alpha
14580at4891	Complete	ptg000016l	258909	260021	+	502.3	290	https://www.orthodb.org/v10?query=14580at4891	Homoisocitrate dehydrogenase, mitochondrial
14584at4891	Complete	ptg000014l	521272	522546	-	488.9	291	https://www.orthodb.org/v10?query=14584at4891	Winged helix-like DNA-binding domain superfamily
14594at4891	Complete	ptg000007l	521233	523197	-	212.3	284	https://www.orthodb.org/v10?query=14594at4891	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
14625at4891	Complete	ptg000006l	95438	96796	-	159.9	175	https://www.orthodb.org/v10?query=14625at4891	Putative transferase CAF17, mitochondrial
14631at4891	Complete	ptg000014l	540245	541882	+	380.0	355	https://www.orthodb.org/v10?query=14631at4891	Mannosyltransferase
14677at4891	Complete	ptg000005l	175358	176923	+	292.3	333	https://www.orthodb.org/v10?query=14677at4891	WD40-repeat-containing domain
14710at4891	Complete	ptg000008l	702680	704116	-	654.4	397	https://www.orthodb.org/v10?query=14710at4891	Acyl-CoA desaturase
14739at4891	Complete	ptg000015l	327728	328933	-	503.2	301	https://www.orthodb.org/v10?query=14739at4891	Septin
14746at4891	Complete	ptg000013l	540734	541990	+	646.7	360	https://www.orthodb.org/v10?query=14746at4891	Ornithine aminotransferase
14766at4891	Complete	ptg000002l	351438	352781	-	276.6	260	https://www.orthodb.org/v10?query=14766at4891	Origin recognition complex subunit 2
14832at4891	Complete	ptg000013l	40318	41754	+	820.5	421	https://www.orthodb.org/v10?query=14832at4891	Pseudouridine synthase, catalytic domain superfamily
14834at4891	Complete	ptg000017l	356693	358126	+	142.3	274	https://www.orthodb.org/v10?query=14834at4891	Protein of unknown function DUF2347
14843at4891	Complete	ptg000005l	1023666	1025528	-	466.5	345	https://www.orthodb.org/v10?query=14843at4891	Signal recognition particle, SRP54 subunit, GTPase domain
14888at4891	Complete	ptg000015l	243496	246483	+	693.8	533	https://www.orthodb.org/v10?query=14888at4891	Oxysterol-binding protein
14902at4891	Complete	ptg000003l	583511	584782	+	387.3	276	https://www.orthodb.org/v10?query=14902at4891	Putative N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D
14966at4891	Complete	ptg000007l	321428	322798	+	371.2	341	https://www.orthodb.org/v10?query=14966at4891	Actin-like ATPase domain-containing protein
15000at4891	Complete	ptg000017l	114456	115736	+	625.9	362	https://www.orthodb.org/v10?query=15000at4891	Ribose-phosphate pyrophosphokinase 1
15011at4891	Complete	ptg000002l	71102	72397	-	298.4	276	https://www.orthodb.org/v10?query=15011at4891	Dol-P-Man
15018at4891	Complete	ptg000013l	331300	333456	+	290.0	653	https://www.orthodb.org/v10?query=15018at4891	Nucleoporin NUP2
15088at4891	Complete	ptg000005l	1108389	1109876	+	420.4	364	https://www.orthodb.org/v10?query=15088at4891	Ubiquitin-like domain superfamily
15100at4891	Complete	ptg000011l	834286	836256	-	492.1	574	https://www.orthodb.org/v10?query=15100at4891	BRO1 domain
15179at4891	Complete	ptg000005l	356139	357221	-	630.4	319	https://www.orthodb.org/v10?query=15179at4891	Mannose-1-phosphate guanyltransferase
15208at4891	Complete	ptg000008l	1071872	1073539	-	301.0	358	https://www.orthodb.org/v10?query=15208at4891	RNA polymerase-associated protein RTF1
15248at4891	Complete	ptg000014l	409579	411147	-	557.9	423	https://www.orthodb.org/v10?query=15248at4891	Adenylyl cyclase-associated protein
15299at4891	Complete	ptg000005l	484632	485810	-	338.7	268	https://www.orthodb.org/v10?query=15299at4891	Aminomethyltransferase
15328at4891	Complete	ptg000006l	438853	441279	-	559.6	560	https://www.orthodb.org/v10?query=15328at4891	GPI ethanolamine phosphate transferase 2
15442at4891	Duplicated	ptg000003l	100095	101405	-	521.8	343	https://www.orthodb.org/v10?query=15442at4891	similar to Saccharomyces cerevisiae YGR141W VPS62 Vacuolar protein sorting (VPS) protein required for cytoplasm to vacuole targeting of proteins
15442at4891	Duplicated	ptg000008l	325157	326458	-	530.6	343	https://www.orthodb.org/v10?query=15442at4891	similar to Saccharomyces cerevisiae YGR141W VPS62 Vacuolar protein sorting (VPS) protein required for cytoplasm to vacuole targeting of proteins
15470at4891	Complete	ptg000007l	535738	536775	-	458.6	286	https://www.orthodb.org/v10?query=15470at4891	Eukaryotic translation initiation factor 3 subunit I
15475at4891	Complete	ptg000007l	673568	674689	+	245.2	240	https://www.orthodb.org/v10?query=15475at4891	Heat shock protein DnaJ, cysteine-rich domain
15496at4891	Complete	ptg000015l	482926	484674	-	502.3	375	https://www.orthodb.org/v10?query=15496at4891	GPI transamidase component GPI16
15514at4891	Complete	ptg000015l	104785	106200	-	502.7	339	https://www.orthodb.org/v10?query=15514at4891	Guanine nucleotide-binding protein alpha subunit
15516at4891	Complete	ptg000009l	31211	32506	-	400.1	311	https://www.orthodb.org/v10?query=15516at4891	Vacuolar amino acid transporter 2
15557at4891	Complete	ptg000003l	443508	444701	-	576.6	347	https://www.orthodb.org/v10?query=15557at4891	Thiolase
15581at4891	Complete	ptg000005l	161736	163616	-	346.8	272	https://www.orthodb.org/v10?query=15581at4891	Zinc finger, RanBP2-type
15588at4891	Complete	ptg000008l	559461	560546	-	408.5	260	https://www.orthodb.org/v10?query=15588at4891	ATPase, AAA-type, conserved site
15589at4891	Complete	ptg000013l	555077	556111	-	465.3	273	https://www.orthodb.org/v10?query=15589at4891	V-type proton ATPase subunit
15616at4891	Complete	ptg000005l	664236	665930	-	515.6	451	https://www.orthodb.org/v10?query=15616at4891	SUI1 domain
15697at4891	Complete	ptg000009l	408857	410311	-	70.2	191	https://www.orthodb.org/v10?query=15697at4891	WD40-repeat-containing domain
15702at4891	Complete	ptg000011l	532211	534493	+	324.5	413	https://www.orthodb.org/v10?query=15702at4891	similar to Saccharomyces cerevisiae YOR112W CEX1 Cytoplasmic component of the nuclear aminoacylation-dependent tRNA export pathway
15707at4891	Complete	ptg000005l	257085	258803	-	307.1	370	https://www.orthodb.org/v10?query=15707at4891	Sorting nexin-41
15710at4891	Complete	ptg000005l	794946	797048	+	418.6	319	https://www.orthodb.org/v10?query=15710at4891	Chromatin-remodeling complexes subunit NGG1
15731at4891	Complete	ptg000009l	515976	517523	-	403.7	311	https://www.orthodb.org/v10?query=15731at4891	tRNA adenylyltransferase activity
15766at4891	Complete	ptg000005l	929038	930801	-	350.2	282	https://www.orthodb.org/v10?query=15766at4891	P-loop containing nucleoside triphosphate hydrolase protein
15784at4891	Complete	ptg000012l	144315	145421	+	611.8	327	https://www.orthodb.org/v10?query=15784at4891	P-loop containing nucleoside triphosphate hydrolase protein
15785at4891	Complete	ptg000008l	264123	265112	-	284.6	221	https://www.orthodb.org/v10?query=15785at4891	Ribosomal protein S35, mitochondrial
15839at4891	Complete	ptg000013l	176797	178413	+	704.6	422	https://www.orthodb.org/v10?query=15839at4891	UbiB domain
15876at4891	Complete	ptg000002l	693130	694620	-	429.4	362	https://www.orthodb.org/v10?query=15876at4891	Zn(2)-C6 fungal-type DNA-binding domain
15897at4891	Complete	ptg000005l	533692	534669	+	453.2	261	https://www.orthodb.org/v10?query=15897at4891	Coproporphyrinogen III oxidase
15914at4891	Complete	ptg000015l	118736	120061	+	431.8	259	https://www.orthodb.org/v10?query=15914at4891	Aminoacyl-tRNA synthetase, class II
15943at4891	Complete	ptg000005l	1373693	1374925	-	328.7	219	https://www.orthodb.org/v10?query=15943at4891	Arginine N-methyltransferase 2
15960at4891	Complete	ptg000014l	156967	157878	-	450.9	257	https://www.orthodb.org/v10?query=15960at4891	WD40 repeat
15962at4891	Complete	ptg000008l	759802	760752	+	566.2	289	https://www.orthodb.org/v10?query=15962at4891	Cytosolic Fe-S cluster assembly factor NBP35
15997at4891	Complete	ptg000007l	54181	57441	-	356.2	506	https://www.orthodb.org/v10?query=15997at4891	RGS domain
16010at4891	Complete	ptg000009l	433361	434821	+	583.3	250	https://www.orthodb.org/v10?query=16010at4891	Serine/threonine-protein phosphatase
16016at4891	Complete	ptg000008l	875291	876418	-	627.6	329	https://www.orthodb.org/v10?query=16016at4891	Chorismate synthase
16038at4891	Complete	ptg000009l	164112	165671	+	564.7	415	https://www.orthodb.org/v10?query=16038at4891	GTP binding domain
16056at4891	Complete	ptg000013l	419140	422454	+	684.8	930	https://www.orthodb.org/v10?query=16056at4891	P-loop containing nucleoside triphosphate hydrolase protein
16088at4891	Complete	ptg000009l	161945	163828	+	444.1	335	https://www.orthodb.org/v10?query=16088at4891	Golgi apyrase
16106at4891	Complete	ptg000008l	915493	916713	-	372.0	237	https://www.orthodb.org/v10?query=16106at4891	Threonylcarbamoyl-AMP synthase
16113at4891	Complete	ptg000015l	334002	335291	+	478.7	310	https://www.orthodb.org/v10?query=16113at4891	Rhodanese-like domain
16125at4891	Complete	ptg000008l	297063	298559	-	615.2	400	https://www.orthodb.org/v10?query=16125at4891	Cystathionine beta-synthase
16151at4891	Complete	ptg000014l	301932	304550	-	599.5	456	https://www.orthodb.org/v10?query=16151at4891	MutL, C-terminal, dimerisation
16156at4891	Complete	ptg000006l	469481	473038	+	884.2	844	https://www.orthodb.org/v10?query=16156at4891	K Homology domain, type 1
16157at4891	Complete	ptg000011l	467365	468276	-	494.9	264	https://www.orthodb.org/v10?query=16157at4891	Thymidylate synthase
16163at4891	Complete	ptg000005l	516708	517817	+	563.2	305	https://www.orthodb.org/v10?query=16163at4891	Phospho-2-dehydro-3-deoxyheptonate aldolase
16176at4891	Complete	ptg000004l	194538	195995	+	235.8	279	https://www.orthodb.org/v10?query=16176at4891	Chromatin remodeling complex subunit, putative
16203at4891	Complete	ptg000005l	1074445	1075599	+	478.4	336	https://www.orthodb.org/v10?query=16203at4891	Putative RNA methyltransferase
16204at4891	Complete	ptg000006l	405002	406246	-	222.1	198	https://www.orthodb.org/v10?query=16204at4891	putative lipoate-protein ligase A
16212at4891	Complete	ptg000005l	1207358	1208809	+	405.8	343	https://www.orthodb.org/v10?query=16212at4891	NADPH
16233at4891	Complete	ptg000013l	453364	455031	-	555.9	435	https://www.orthodb.org/v10?query=16233at4891	Bromodomain
16297at4891	Complete	ptg000014l	284974	286419	-	631.8	368	https://www.orthodb.org/v10?query=16297at4891	Acetyltransferase component of pyruvate dehydrogenase complex
16305at4891	Complete	ptg000002l	436633	438237	+	296.2	316	https://www.orthodb.org/v10?query=16305at4891	WD40-repeat-containing domain
16352at4891	Complete	ptg000002l	711666	712712	-	606.4	320	https://www.orthodb.org/v10?query=16352at4891	Phospho-2-dehydro-3-deoxyheptonate aldolase
16358at4891	Complete	ptg000015l	90589	91680	+	314.2	215	https://www.orthodb.org/v10?query=16358at4891	Ribosomal protein S2
16391at4891	Complete	ptg000011l	639770	642061	+	622.3	523	https://www.orthodb.org/v10?query=16391at4891	Protein SEY1
16399at4891	Complete	ptg000011l	84498	85901	+	276.7	307	https://www.orthodb.org/v10?query=16399at4891	tRNA
16446at4891	Complete	ptg000006l	317156	318568	+	305.2	325	https://www.orthodb.org/v10?query=16446at4891	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
16461at4891	Complete	ptg000009l	44690	46330	+	470.3	346	https://www.orthodb.org/v10?query=16461at4891	Phosphoacetylglucosamine mutase
16464at4891	Complete	ptg000003l	52928	54847	+	524.1	485	https://www.orthodb.org/v10?query=16464at4891	HDA1 complex subunit 2/3
16482at4891	Complete	ptg000007l	235410	236501	-	516.8	313	https://www.orthodb.org/v10?query=16482at4891	Sterol 24-C-methyltransferase
16535at4891	Complete	ptg000014l	129011	130375	-	524.8	361	https://www.orthodb.org/v10?query=16535at4891	Uridine kinase
16542at4891	Complete	ptg000005l	1065582	1067474	+	575.0	511	https://www.orthodb.org/v10?query=16542at4891	TFIIH p62 subunit, N-terminal
16556at4891	Complete	ptg000005l	1199982	1201448	+	255.5	281	https://www.orthodb.org/v10?query=16556at4891	glycoside hydrolase family 18 protein
16576at4891	Complete	ptg000005l	370242	371165	+	520.3	252	https://www.orthodb.org/v10?query=16576at4891	Serine/threonine-protein phosphatase
16598at4891	Complete	ptg000011l	892034	893548	-	707.3	368	https://www.orthodb.org/v10?query=16598at4891	Nop domain
16618at4891	Complete	ptg000006l	52028	55936	+	510.4	745	https://www.orthodb.org/v10?query=16618at4891	Histone transcription regulator 3
16677at4891	Complete	ptg000014l	610798	613275	-	729.2	604	https://www.orthodb.org/v10?query=16677at4891	Folic acid synthesis protein fol1
16688at4891	Complete	ptg000007l	78310	81006	+	703.6	647	https://www.orthodb.org/v10?query=16688at4891	Small-subunit processome
16711at4891	Complete	ptg000005l	93225	94190	-	378.6	256	https://www.orthodb.org/v10?query=16711at4891	Porphobilinogen deaminase
16713at4891	Complete	ptg000005l	752722	753816	+	569.7	309	https://www.orthodb.org/v10?query=16713at4891	Aspartate-semialdehyde dehydrogenase
16722at4891	Complete	ptg000016l	302463	303611	-	434.8	302	https://www.orthodb.org/v10?query=16722at4891	Histidinol-phosphate aminotransferase
16726at4891	Complete	ptg000006l	191863	193200	+	198.1	240	https://www.orthodb.org/v10?query=16726at4891	Carbon-nitrogen hydrolase
16797at4891	Complete	ptg000016l	34581	35597	-	405.5	259	https://www.orthodb.org/v10?query=16797at4891	Allantoicase
16809at4891	Complete	ptg000007l	173628	174830	+	251.6	263	https://www.orthodb.org/v10?query=16809at4891	Glucose signalling factor 2
16810at4891	Complete	ptg000004l	280439	281752	-	331.2	275	https://www.orthodb.org/v10?query=16810at4891	Actin family
16825at4891	Complete	ptg000013l	260181	261917	+	486.4	394	https://www.orthodb.org/v10?query=16825at4891	Gamma-glutamyltransferase
16845at4891	Complete	ptg000015l	156357	157424	+	492.4	292	https://www.orthodb.org/v10?query=16845at4891	Homoserine kinase
16849at4891	Complete	ptg000008l	866901	868079	+	395.1	291	https://www.orthodb.org/v10?query=16849at4891	Peptide chain release factor
16911at4891	Complete	ptg000011l	136312	137265	-	437.2	250	https://www.orthodb.org/v10?query=16911at4891	P-loop containing nucleoside triphosphate hydrolase protein
